Delivery_Start,Price,Volume,Trading_day,Contract
23/07/2020 10:00,31,4574.6,23-Jul,12
23/07/2020 11:00,32,4625.2,23-Jul,13
23/07/2020 12:00,28.52,4600.3,23-Jul,14
23/07/2020 13:00,26,4487,23-Jul,15
23/07/2020 14:00,25.07,4790.3,23-Jul,16
23/07/2020 15:00,33,5319.8,23-Jul,17
23/07/2020 16:00,38.11,6235.1,23-Jul,18
23/07/2020 17:00,40.1,6140.9,23-Jul,19
23/07/2020 18:00,38.81,4998.2,23-Jul,20
23/07/2020 19:00,37.43,5139.2,23-Jul,21
23/07/2020 20:00,36.96,5196.5,23-Jul,22
23/07/2020 21:00,30.92,5025.8,23-Jul,23
23/07/2020 22:00,29.21,4343.1,24-Jul,0
23/07/2020 23:00,24.29,3823.3,24-Jul,1
24/07/2020 00:00,23.17,3829.6,24-Jul,2
24/07/2020 01:00,21.98,3844,24-Jul,3
24/07/2020 02:00,21.98,3796.8,24-Jul,4
24/07/2020 03:00,23.5,3759.8,24-Jul,5
24/07/2020 04:00,26.78,3972.6,24-Jul,6
24/07/2020 05:00,32.16,3963.9,24-Jul,7
24/07/2020 06:00,35.55,5933.3,24-Jul,8
24/07/2020 07:00,36.9,5438.9,24-Jul,9
24/07/2020 08:00,37.4,5439.9,24-Jul,10
24/07/2020 09:00,35.6,5415.3,24-Jul,11
24/07/2020 10:00,35.55,5214.3,24-Jul,12
24/07/2020 11:00,33.31,4783.4,24-Jul,13
24/07/2020 12:00,31.46,4897.2,24-Jul,14
24/07/2020 13:00,30.08,4983.8,24-Jul,15
24/07/2020 14:00,27.84,4314,24-Jul,16
24/07/2020 15:00,27.74,4581.2,24-Jul,17
24/07/2020 16:00,32.67,4784.5,24-Jul,18
24/07/2020 17:00,34.37,5058.2,24-Jul,19
24/07/2020 18:00,34.87,5000,24-Jul,20
24/07/2020 19:00,32.97,4593.2,24-Jul,21
24/07/2020 20:00,33.08,4467.2,24-Jul,22
24/07/2020 21:00,30.74,4214.2,24-Jul,23
24/07/2020 22:00,32.31,4939.7,25-Jul,0
24/07/2020 23:00,28.6,4089.9,25-Jul,1
25/07/2020 00:00,26.06,4255,25-Jul,2
25/07/2020 01:00,24.29,4429.1,25-Jul,3
25/07/2020 02:00,23.32,4602.4,25-Jul,4
25/07/2020 03:00,23.37,4831.6,25-Jul,5
25/07/2020 04:00,23.45,4946.1,25-Jul,6
25/07/2020 05:00,23.66,4609.4,25-Jul,7
25/07/2020 06:00,24.63,4326.4,25-Jul,8
25/07/2020 07:00,28,4653.4,25-Jul,9
25/07/2020 08:00,29.6,5055.2,25-Jul,10
25/07/2020 09:00,33,5232.9,25-Jul,11
25/07/2020 10:00,34,5247.6,25-Jul,12
25/07/2020 11:00,36.81,5161.6,25-Jul,13
25/07/2020 12:00,30.12,5028.1,25-Jul,14
25/07/2020 13:00,23.22,5078,25-Jul,15
25/07/2020 14:00,21.61,4737.4,25-Jul,16
25/07/2020 15:00,28.4,4863.8,25-Jul,17
25/07/2020 16:00,34.96,5284.8,25-Jul,18
25/07/2020 17:00,38.7,5739.6,25-Jul,19
25/07/2020 18:00,39.81,5478.2,25-Jul,20
25/07/2020 19:00,36,5570.9,25-Jul,21
25/07/2020 20:00,39.94,5607.6,25-Jul,22
25/07/2020 21:00,34.39,5472.4,25-Jul,23
25/07/2020 22:00,43.19,4831.3,26-Jul,0
25/07/2020 23:00,34.19,3805.9,26-Jul,1
26/07/2020 00:00,24.08,3390.2,26-Jul,2
26/07/2020 01:00,16,3673.4,26-Jul,3
26/07/2020 02:00,16.04,3897.6,26-Jul,4
26/07/2020 03:00,15.41,4128.7,26-Jul,5
26/07/2020 04:00,10,4243.7,26-Jul,6
26/07/2020 05:00,10.15,3843.3,26-Jul,7
26/07/2020 06:00,14.89,4963.4,26-Jul,8
26/07/2020 07:00,17.38,4580.3,26-Jul,9
26/07/2020 08:00,20.09,4412.9,26-Jul,10
26/07/2020 09:00,24.9,4558.4,26-Jul,11
26/07/2020 10:00,26,4684.7,26-Jul,12
26/07/2020 11:00,28.95,4787.4,26-Jul,13
26/07/2020 12:00,20.8,4744.5,26-Jul,14
26/07/2020 13:00,14.51,4810.4,26-Jul,15
26/07/2020 14:00,17.47,4758.2,26-Jul,16
26/07/2020 15:00,27.97,4662.6,26-Jul,17
26/07/2020 16:00,31.5,4812.9,26-Jul,18
26/07/2020 17:00,36.7,4827.3,26-Jul,19
26/07/2020 18:00,37.39,4401.5,26-Jul,20
26/07/2020 19:00,38.6,4305.4,26-Jul,21
26/07/2020 20:00,39.97,4363.4,26-Jul,22
26/07/2020 21:00,37.84,4396,26-Jul,23
26/07/2020 22:00,30.34,4398.4,27-Jul,0
26/07/2020 23:00,25.37,3965.5,27-Jul,1
27/07/2020 00:00,23.94,3857.7,27-Jul,2
27/07/2020 01:00,22.56,4002.4,27-Jul,3
27/07/2020 02:00,22.4,3936.4,27-Jul,4
27/07/2020 03:00,24.92,3864.4,27-Jul,5
27/07/2020 04:00,32,4199.6,27-Jul,6
27/07/2020 05:00,34.49,4124.8,27-Jul,7
27/07/2020 06:00,35.13,5448.9,27-Jul,8
27/07/2020 07:00,35.54,5690.5,27-Jul,9
27/07/2020 08:00,36.33,5779.5,27-Jul,10
27/07/2020 09:00,36.8,5735.4,27-Jul,11
27/07/2020 10:00,36.71,5997.2,27-Jul,12
27/07/2020 11:00,37.26,6279.5,27-Jul,13
27/07/2020 12:00,35.47,6150.1,27-Jul,14
27/07/2020 13:00,34.19,5932.3,27-Jul,15
27/07/2020 14:00,29.3,5786.7,27-Jul,16
27/07/2020 15:00,32.39,5993.8,27-Jul,17
27/07/2020 16:00,34.22,6460.1,27-Jul,18
27/07/2020 17:00,34.99,7009.7,27-Jul,19
27/07/2020 18:00,33.76,6780.4,27-Jul,20
27/07/2020 19:00,29.97,6462,27-Jul,21
27/07/2020 20:00,24.82,6493.3,27-Jul,22
27/07/2020 21:00,19.54,6440.1,27-Jul,23
27/07/2020 22:00,20.76,5910.1,28-Jul,0
27/07/2020 23:00,15.34,5399.7,28-Jul,1
28/07/2020 00:00,12.71,5514,28-Jul,2
28/07/2020 01:00,13.34,5667.9,28-Jul,3
28/07/2020 02:00,13.59,5742.2,28-Jul,4
28/07/2020 03:00,15.02,5724.5,28-Jul,5
28/07/2020 04:00,17.48,5558.5,28-Jul,6
28/07/2020 05:00,28.04,5683.3,28-Jul,7
28/07/2020 06:00,26.7,6503.4,28-Jul,8
28/07/2020 07:00,27.7,6208.5,28-Jul,9
28/07/2020 08:00,29.62,6328.1,28-Jul,10
28/07/2020 09:00,27.08,6351.4,28-Jul,11
28/07/2020 10:00,30.4,6314,28-Jul,12
28/07/2020 11:00,31.92,6298,28-Jul,13
28/07/2020 12:00,26.2,6239.1,28-Jul,14
28/07/2020 13:00,22,6265.1,28-Jul,15
28/07/2020 14:00,21.12,6124.4,28-Jul,16
28/07/2020 15:00,30,6309.9,28-Jul,17
28/07/2020 16:00,33.3,6161.7,28-Jul,18
28/07/2020 17:00,34.29,6261.8,28-Jul,19
28/07/2020 18:00,34.57,6557.3,28-Jul,20
28/07/2020 19:00,34.42,6306.1,28-Jul,21
28/07/2020 20:00,35.17,6078.7,28-Jul,22
28/07/2020 21:00,33,6003.6,28-Jul,23
28/07/2020 22:00,30.22,5630.3,29-Jul,0
28/07/2020 23:00,25.48,5120.3,29-Jul,1
29/07/2020 00:00,20,4993.1,29-Jul,2
29/07/2020 01:00,20,5024.8,29-Jul,3
29/07/2020 02:00,18.7,4947.1,29-Jul,4
29/07/2020 03:00,25.36,4991.5,29-Jul,5
29/07/2020 04:00,26.56,4220,29-Jul,6
29/07/2020 05:00,33,4511.3,29-Jul,7
29/07/2020 06:00,27.27,4846,29-Jul,8
29/07/2020 07:00,31.19,4654.3,29-Jul,9
29/07/2020 08:00,33.2,4728,29-Jul,10
29/07/2020 09:00,32.8,4775.9,29-Jul,11
29/07/2020 10:00,36,4710.1,29-Jul,12
29/07/2020 11:00,36.6,4259.8,29-Jul,13
29/07/2020 12:00,35.99,4359.3,29-Jul,14
29/07/2020 13:00,35.19,4401.4,29-Jul,15
29/07/2020 14:00,35.56,4428.6,29-Jul,16
29/07/2020 15:00,36.2,4631.5,29-Jul,17
29/07/2020 16:00,38.57,5194.6,29-Jul,18
29/07/2020 17:00,44.03,5467.7,29-Jul,19
29/07/2020 18:00,39.76,5517.1,29-Jul,20
29/07/2020 19:00,39.47,5131.7,29-Jul,21
29/07/2020 20:00,40.81,4934.7,29-Jul,22
29/07/2020 21:00,38,4671.7,29-Jul,23
29/07/2020 22:00,32.79,4896,30-Jul,0
29/07/2020 23:00,28.14,4436.2,30-Jul,1
30/07/2020 00:00,26.33,4306.8,30-Jul,2
30/07/2020 01:00,24.59,4263.8,30-Jul,3
30/07/2020 02:00,23.9,4252.8,30-Jul,4
30/07/2020 03:00,25.85,4225.9,30-Jul,5
30/07/2020 04:00,28.34,4228.7,30-Jul,6
30/07/2020 05:00,36,4405.6,30-Jul,7
30/07/2020 06:00,35.48,5350.9,30-Jul,8
30/07/2020 07:00,37.19,4843.1,30-Jul,9
30/07/2020 08:00,35.57,5344.9,30-Jul,10
30/07/2020 09:00,31.5,5187.7,30-Jul,11
30/07/2020 10:00,30,5137.4,30-Jul,12
30/07/2020 11:00,31.17,5109.3,30-Jul,13
30/07/2020 12:00,28,5158.7,30-Jul,14
30/07/2020 13:00,24,5096.4,30-Jul,15
30/07/2020 14:00,23,5385,30-Jul,16
30/07/2020 15:00,31.96,5753.4,30-Jul,17
30/07/2020 16:00,40.71,6356.9,30-Jul,18
30/07/2020 17:00,48.58,6882.5,30-Jul,19
30/07/2020 18:00,48.99,6663.2,30-Jul,20
30/07/2020 19:00,43.05,6414.5,30-Jul,21
30/07/2020 20:00,39.44,6060.6,30-Jul,22
30/07/2020 21:00,30.25,5966,30-Jul,23
30/07/2020 22:00,35.04,6149.8,31-Jul,0
30/07/2020 23:00,29.94,5558.6,31-Jul,1
31/07/2020 00:00,26.6,5325.9,31-Jul,2
31/07/2020 01:00,23,5165.3,31-Jul,3
31/07/2020 02:00,22.11,5079.1,31-Jul,4
31/07/2020 03:00,22.96,5012.2,31-Jul,5
31/07/2020 04:00,25.22,5033.8,31-Jul,6
31/07/2020 05:00,28.24,5860.9,31-Jul,7
31/07/2020 06:00,34.72,6844.5,31-Jul,8
31/07/2020 07:00,38,6893.6,31-Jul,9
31/07/2020 08:00,34,7008.9,31-Jul,10
31/07/2020 09:00,29,7033.1,31-Jul,11
31/07/2020 10:00,31.85,7013.2,31-Jul,12
31/07/2020 11:00,30.08,7276.8,31-Jul,13
31/07/2020 12:00,26.2,7137.5,31-Jul,14
31/07/2020 13:00,25,7044.2,31-Jul,15
31/07/2020 14:00,24.97,6155.7,31-Jul,16
31/07/2020 15:00,30.43,6397.5,31-Jul,17
31/07/2020 16:00,41.99,6647.2,31-Jul,18
31/07/2020 17:00,43.76,6758.4,31-Jul,19
31/07/2020 18:00,43.08,6985.3,31-Jul,20
31/07/2020 19:00,40.64,6662.4,31-Jul,21
31/07/2020 20:00,39.72,6633.5,31-Jul,22
31/07/2020 21:00,32.69,6399.3,31-Jul,23
31/07/2020 22:00,33.49,4513.3,01-Aug,0
31/07/2020 23:00,28.59,3991.5,01-Aug,1
01/08/2020 00:00,27.36,4032.9,01-Aug,2
01/08/2020 01:00,24.96,4072.9,01-Aug,3
01/08/2020 02:00,24.22,4049.6,01-Aug,4
01/08/2020 03:00,24.79,4145.3,01-Aug,5
01/08/2020 04:00,24.51,4347.3,01-Aug,6
01/08/2020 05:00,26.22,3596.3,01-Aug,7
01/08/2020 06:00,27.48,3595.5,01-Aug,8
01/08/2020 07:00,30.53,3754.9,01-Aug,9
01/08/2020 08:00,36.41,4012.7,01-Aug,10
01/08/2020 09:00,36,4071.4,01-Aug,11
01/08/2020 10:00,35.8,4025.5,01-Aug,12
01/08/2020 11:00,33.6,4094.7,01-Aug,13
01/08/2020 12:00,28.3,3963.7,01-Aug,14
01/08/2020 13:00,28.04,3765.6,01-Aug,15
01/08/2020 14:00,28.02,3812,01-Aug,16
01/08/2020 15:00,30.38,3857,01-Aug,17
01/08/2020 16:00,36,4341.4,01-Aug,18
01/08/2020 17:00,41.99,4477.4,01-Aug,19
01/08/2020 18:00,36.83,4926.4,01-Aug,20
01/08/2020 19:00,35.18,4808.3,01-Aug,21
01/08/2020 20:00,34.56,4566.6,01-Aug,22
01/08/2020 21:00,31.25,4367.6,01-Aug,23
01/08/2020 22:00,30.07,3619.8,02-Aug,0
01/08/2020 23:00,25.81,3578.7,02-Aug,1
02/08/2020 00:00,24.96,3539.2,02-Aug,2
02/08/2020 01:00,23.29,3878.8,02-Aug,3
02/08/2020 02:00,23.24,4119.5,02-Aug,4
02/08/2020 03:00,23.12,4198.7,02-Aug,5
02/08/2020 04:00,21.99,4432.6,02-Aug,6
02/08/2020 05:00,21.33,4166.1,02-Aug,7
02/08/2020 06:00,23.56,4293.6,02-Aug,8
02/08/2020 07:00,25.45,4228.1,02-Aug,9
02/08/2020 08:00,25.46,4475.4,02-Aug,10
02/08/2020 09:00,25.99,4807,02-Aug,11
02/08/2020 10:00,27.93,4769.3,02-Aug,12
02/08/2020 11:00,29.65,4964.1,02-Aug,13
02/08/2020 12:00,24.35,4805.1,02-Aug,14
02/08/2020 13:00,22.26,4733.7,02-Aug,15
02/08/2020 14:00,21.98,4768.2,02-Aug,16
02/08/2020 15:00,24.49,4427.7,02-Aug,17
02/08/2020 16:00,30,4672.1,02-Aug,18
02/08/2020 17:00,35,4663.3,02-Aug,19
02/08/2020 18:00,36,4860,02-Aug,20
02/08/2020 19:00,36.87,4683.6,02-Aug,21
02/08/2020 20:00,39.7,4617.6,02-Aug,22
02/08/2020 21:00,32.34,4404.5,02-Aug,23
02/08/2020 22:00,25.85,3944.1,03-Aug,0
02/08/2020 23:00,24.24,3943.2,03-Aug,1
03/08/2020 00:00,24,3734.1,03-Aug,2
03/08/2020 01:00,23.09,4153.5,03-Aug,3
03/08/2020 02:00,23.09,4214.4,03-Aug,4
03/08/2020 03:00,24.56,4315,03-Aug,5
03/08/2020 04:00,30,4370.3,03-Aug,6
03/08/2020 05:00,34.46,5270.6,03-Aug,7
03/08/2020 06:00,35.94,4650.5,03-Aug,8
03/08/2020 07:00,37.58,4592.4,03-Aug,9
03/08/2020 08:00,37.9,5127.1,03-Aug,10
03/08/2020 09:00,36.19,5127.8,03-Aug,11
03/08/2020 10:00,36.02,5001.1,03-Aug,12
03/08/2020 11:00,35.08,4935.3,03-Aug,13
03/08/2020 12:00,33.62,4857.7,03-Aug,14
03/08/2020 13:00,32.69,5328.6,03-Aug,15
03/08/2020 14:00,33.19,5277.1,03-Aug,16
03/08/2020 15:00,34.9,4814.1,03-Aug,17
03/08/2020 16:00,38.79,4549.3,03-Aug,18
03/08/2020 17:00,42,4509.9,03-Aug,19
03/08/2020 18:00,39.79,4323.4,03-Aug,20
03/08/2020 19:00,38.54,4076.5,03-Aug,21
03/08/2020 20:00,37.79,4204.9,03-Aug,22
03/08/2020 21:00,32.3,3710.7,03-Aug,23
03/08/2020 22:00,29.27,3757.7,04-Aug,0
03/08/2020 23:00,25.87,3420.2,04-Aug,1
04/08/2020 00:00,24.07,3266,04-Aug,2
04/08/2020 01:00,21.78,3305.8,04-Aug,3
04/08/2020 02:00,21.79,3469.4,04-Aug,4
04/08/2020 03:00,24.9,3693.8,04-Aug,5
04/08/2020 04:00,26.17,3995.4,04-Aug,6
04/08/2020 05:00,31.84,3917,04-Aug,7
04/08/2020 06:00,35.11,6295.6,04-Aug,8
04/08/2020 07:00,35.24,5831.6,04-Aug,9
04/08/2020 08:00,33.9,5484.8,04-Aug,10
04/08/2020 09:00,30,5738,04-Aug,11
04/08/2020 10:00,32.5,5710.7,04-Aug,12
04/08/2020 11:00,30,5633.2,04-Aug,13
04/08/2020 12:00,26.8,5978,04-Aug,14
04/08/2020 13:00,24.99,5807.8,04-Aug,15
04/08/2020 14:00,26.4,6401.5,04-Aug,16
04/08/2020 15:00,32.8,6598.2,04-Aug,17
04/08/2020 16:00,35.5,6422.2,04-Aug,18
04/08/2020 17:00,36.03,6807.7,04-Aug,19
04/08/2020 18:00,36.09,5599.4,04-Aug,20
04/08/2020 19:00,36.05,5836.3,04-Aug,21
04/08/2020 20:00,34.89,5665,04-Aug,22
04/08/2020 21:00,28,5764.6,04-Aug,23
04/08/2020 22:00,27,5539.9,05-Aug,0
04/08/2020 23:00,20.52,5665.5,05-Aug,1
05/08/2020 00:00,17.24,5722.1,05-Aug,2
05/08/2020 01:00,17.18,5784.3,05-Aug,3
05/08/2020 02:00,17.13,5832.6,05-Aug,4
05/08/2020 03:00,20.08,5627.1,05-Aug,5
05/08/2020 04:00,25.28,5584.7,05-Aug,6
05/08/2020 05:00,30.06,5174.2,05-Aug,7
05/08/2020 06:00,29.68,6149.6,05-Aug,8
05/08/2020 07:00,30.87,5277.5,05-Aug,9
05/08/2020 08:00,31.95,5114.9,05-Aug,10
05/08/2020 09:00,30.68,5258.8,05-Aug,11
05/08/2020 10:00,32.34,5358.7,05-Aug,12
05/08/2020 11:00,32.51,5392.5,05-Aug,13
05/08/2020 12:00,30.89,5418.3,05-Aug,14
05/08/2020 13:00,28,5246.6,05-Aug,15
05/08/2020 14:00,27.24,5033.9,05-Aug,16
05/08/2020 15:00,28.6,5274.9,05-Aug,17
05/08/2020 16:00,36.63,5664.9,05-Aug,18
05/08/2020 17:00,39.75,5654.4,05-Aug,19
05/08/2020 18:00,40.08,6052,05-Aug,20
05/08/2020 19:00,39.18,5857,05-Aug,21
05/08/2020 20:00,38.61,5739.5,05-Aug,22
05/08/2020 21:00,33.9,5173.1,05-Aug,23
05/08/2020 22:00,31,4579.3,06-Aug,0
05/08/2020 23:00,25.94,4448,06-Aug,1
06/08/2020 00:00,24.98,4243.7,06-Aug,2
06/08/2020 01:00,24.54,4257.1,06-Aug,3
06/08/2020 02:00,22.5,4311.9,06-Aug,4
06/08/2020 03:00,25.11,4287.2,06-Aug,5
06/08/2020 04:00,28.25,4709.2,06-Aug,6
06/08/2020 05:00,32.63,5228.2,06-Aug,7
06/08/2020 06:00,35.57,4340.5,06-Aug,8
06/08/2020 07:00,34.84,4698.9,06-Aug,9
06/08/2020 08:00,40,4851.2,06-Aug,10
06/08/2020 09:00,38,4957.9,06-Aug,11
06/08/2020 10:00,36.77,4784.3,06-Aug,12
06/08/2020 11:00,37.4,4859.1,06-Aug,13
06/08/2020 12:00,35.49,4643.9,06-Aug,14
06/08/2020 13:00,33.31,4480.8,06-Aug,15
06/08/2020 14:00,33.48,4546.2,06-Aug,16
06/08/2020 15:00,36.72,4812.7,06-Aug,17
06/08/2020 16:00,40.26,5501.2,06-Aug,18
06/08/2020 17:00,49.92,5406.1,06-Aug,19
06/08/2020 18:00,45.54,5074.3,06-Aug,20
06/08/2020 19:00,40.14,4863.6,06-Aug,21
06/08/2020 20:00,38.29,4764.2,06-Aug,22
06/08/2020 21:00,32.75,4350.1,06-Aug,23
06/08/2020 22:00,31.56,4090.8,07-Aug,0
06/08/2020 23:00,28.57,3758.4,07-Aug,1
07/08/2020 00:00,26.9,3703.5,07-Aug,2
07/08/2020 01:00,25.62,3584.1,07-Aug,3
07/08/2020 02:00,25.31,3621.7,07-Aug,4
07/08/2020 03:00,28.25,3647.9,07-Aug,5
07/08/2020 04:00,30.58,4424.2,07-Aug,6
07/08/2020 05:00,34.27,4562.6,07-Aug,7
07/08/2020 06:00,34.36,4495.1,07-Aug,8
07/08/2020 07:00,34.28,3820.9,07-Aug,9
07/08/2020 08:00,33.2,3740.5,07-Aug,10
07/08/2020 09:00,34.26,3901.3,07-Aug,11
07/08/2020 10:00,36.34,3925.7,07-Aug,12
07/08/2020 11:00,35.96,3800.3,07-Aug,13
07/08/2020 12:00,35.16,3631.7,07-Aug,14
07/08/2020 13:00,32.29,3542.8,07-Aug,15
07/08/2020 14:00,32,3838.4,07-Aug,16
07/08/2020 15:00,36.95,3538.2,07-Aug,17
07/08/2020 16:00,40.49,4144.6,07-Aug,18
07/08/2020 17:00,46.3,4329.1,07-Aug,19
07/08/2020 18:00,43.49,4671.9,07-Aug,20
07/08/2020 19:00,41.02,4343.7,07-Aug,21
07/08/2020 20:00,39.12,4429.3,07-Aug,22
07/08/2020 21:00,36.84,3998.7,07-Aug,23
07/08/2020 22:00,40,4472,08-Aug,0
07/08/2020 23:00,32.02,3680.6,08-Aug,1
08/08/2020 00:00,30.8,3671.4,08-Aug,2
08/08/2020 01:00,27.96,3514.6,08-Aug,3
08/08/2020 02:00,26.95,3427.6,08-Aug,4
08/08/2020 03:00,27.44,3431.8,08-Aug,5
08/08/2020 04:00,27.34,3233.7,08-Aug,6
08/08/2020 05:00,29.31,3350.8,08-Aug,7
08/08/2020 06:00,30.27,3912.8,08-Aug,8
08/08/2020 07:00,32.23,4050.9,08-Aug,9
08/08/2020 08:00,36.4,4325.2,08-Aug,10
08/08/2020 09:00,36.5,4580.7,08-Aug,11
08/08/2020 10:00,36.39,4549.1,08-Aug,12
08/08/2020 11:00,36,4576.1,08-Aug,13
08/08/2020 12:00,30.85,4537.3,08-Aug,14
08/08/2020 13:00,28.3,4508.4,08-Aug,15
08/08/2020 14:00,28.2,4474.9,08-Aug,16
08/08/2020 15:00,30.92,4432.9,08-Aug,17
08/08/2020 16:00,40,4773.6,08-Aug,18
08/08/2020 17:00,44,4950.6,08-Aug,19
08/08/2020 18:00,42,5121.4,08-Aug,20
08/08/2020 19:00,37.33,4972.4,08-Aug,21
08/08/2020 20:00,35.96,5091.2,08-Aug,22
08/08/2020 21:00,30.81,4492,08-Aug,23
08/08/2020 22:00,29.75,4414.4,09-Aug,0
08/08/2020 23:00,27.15,4322.1,09-Aug,1
09/08/2020 00:00,26.07,3822,09-Aug,2
09/08/2020 01:00,24.37,3549.5,09-Aug,3
09/08/2020 02:00,23.91,3392.5,09-Aug,4
09/08/2020 03:00,23.92,3402.4,09-Aug,5
09/08/2020 04:00,22.9,3469.7,09-Aug,6
09/08/2020 05:00,22.63,3360.8,09-Aug,7
09/08/2020 06:00,23.31,4409,09-Aug,8
09/08/2020 07:00,28.28,4621.8,09-Aug,9
09/08/2020 08:00,34.4,4804.8,09-Aug,10
09/08/2020 09:00,35.99,4919.8,09-Aug,11
09/08/2020 10:00,36,4933.6,09-Aug,12
09/08/2020 11:00,37,4878.1,09-Aug,13
09/08/2020 12:00,32.97,4783.1,09-Aug,14
09/08/2020 13:00,29.8,5001.3,09-Aug,15
09/08/2020 14:00,29.94,4825.2,09-Aug,16
09/08/2020 15:00,33.18,4868.2,09-Aug,17
09/08/2020 16:00,40,5295.5,09-Aug,18
09/08/2020 17:00,43,5555.5,09-Aug,19
09/08/2020 18:00,40.7,5412.1,09-Aug,20
09/08/2020 19:00,38.67,5405.2,09-Aug,21
09/08/2020 20:00,38.93,5533,09-Aug,22
09/08/2020 21:00,36.78,4952.4,09-Aug,23
09/08/2020 22:00,31.34,4966.4,10-Aug,0
09/08/2020 23:00,26.63,4432.3,10-Aug,1
10/08/2020 00:00,26.07,4016.8,10-Aug,2
10/08/2020 01:00,24.3,3957.2,10-Aug,3
10/08/2020 02:00,24.99,3793.9,10-Aug,4
10/08/2020 03:00,27.12,3790.7,10-Aug,5
10/08/2020 04:00,34.12,3954.1,10-Aug,6
10/08/2020 05:00,35.7,5310.8,10-Aug,7
10/08/2020 06:00,35.6,4342.9,10-Aug,8
10/08/2020 07:00,37.91,4658.6,10-Aug,9
10/08/2020 08:00,37.66,5264.5,10-Aug,10
10/08/2020 09:00,36.03,4836.4,10-Aug,11
10/08/2020 10:00,38.28,4085.4,10-Aug,12
10/08/2020 11:00,38.33,4237.1,10-Aug,13
10/08/2020 12:00,37.78,4082.7,10-Aug,14
10/08/2020 13:00,35.02,4062.7,10-Aug,15
10/08/2020 14:00,36.2,4202,10-Aug,16
10/08/2020 15:00,39.03,4472.1,10-Aug,17
10/08/2020 16:00,43,5104.7,10-Aug,18
10/08/2020 17:00,48.76,5644.9,10-Aug,19
10/08/2020 18:00,43.72,5852.7,10-Aug,20
10/08/2020 19:00,40.13,5595.4,10-Aug,21
10/08/2020 20:00,38.4,5395.4,10-Aug,22
10/08/2020 21:00,32.9,4804.3,10-Aug,23
10/08/2020 22:00,32.15,4616.8,11-Aug,0
10/08/2020 23:00,29.93,4257.9,11-Aug,1
11/08/2020 00:00,28.59,3857.1,11-Aug,2
11/08/2020 01:00,28.34,3878.9,11-Aug,3
11/08/2020 02:00,28.1,3875.7,11-Aug,4
11/08/2020 03:00,29.51,3852,11-Aug,5
11/08/2020 04:00,31.75,3923.9,11-Aug,6
11/08/2020 05:00,36.02,3988.8,11-Aug,7
11/08/2020 06:00,36.28,3929.7,11-Aug,8
11/08/2020 07:00,38.38,3989,11-Aug,9
11/08/2020 08:00,39.03,4211.2,11-Aug,10
11/08/2020 09:00,40.1,4052.6,11-Aug,11
11/08/2020 10:00,40.1,4090,11-Aug,12
11/08/2020 11:00,38.26,4350,11-Aug,13
11/08/2020 12:00,36.43,4276.8,11-Aug,14
11/08/2020 13:00,36.04,4296.4,11-Aug,15
11/08/2020 14:00,36.04,4280.8,11-Aug,16
11/08/2020 15:00,39.79,4461,11-Aug,17
11/08/2020 16:00,47.84,4544.6,11-Aug,18
11/08/2020 17:00,49.71,5025.4,11-Aug,19
11/08/2020 18:00,46.99,5285.1,11-Aug,20
11/08/2020 19:00,43.84,4858.6,11-Aug,21
11/08/2020 20:00,45.97,4723.6,11-Aug,22
11/08/2020 21:00,36.86,4365.9,11-Aug,23
11/08/2020 22:00,35.91,4343.1,12-Aug,0
11/08/2020 23:00,30.28,3856.3,12-Aug,1
12/08/2020 00:00,29,3717.5,12-Aug,2
12/08/2020 01:00,27.78,3658.5,12-Aug,3
12/08/2020 02:00,27.71,3675.4,12-Aug,4
12/08/2020 03:00,28.32,3740.2,12-Aug,5
12/08/2020 04:00,30.69,3629.4,12-Aug,6
12/08/2020 05:00,35.91,3609.5,12-Aug,7
12/08/2020 06:00,38.12,4058.9,12-Aug,8
12/08/2020 07:00,40.56,4110.7,12-Aug,9
12/08/2020 08:00,46,4331.1,12-Aug,10
12/08/2020 09:00,42.71,4211.3,12-Aug,11
12/08/2020 10:00,40.65,4175.2,12-Aug,12
12/08/2020 11:00,43.3,4245.2,12-Aug,13
12/08/2020 12:00,40,4159.5,12-Aug,14
12/08/2020 13:00,38.3,4165.2,12-Aug,15
12/08/2020 14:00,40,4305.9,12-Aug,16
12/08/2020 15:00,44,4096.9,12-Aug,17
12/08/2020 16:00,52.79,4642.6,12-Aug,18
12/08/2020 17:00,55,5012.9,12-Aug,19
12/08/2020 18:00,48.82,5424.2,12-Aug,20
12/08/2020 19:00,46.3,5089.5,12-Aug,21
12/08/2020 20:00,44,4827.9,12-Aug,22
12/08/2020 21:00,37.5,4449.7,12-Aug,23
12/08/2020 22:00,33.32,4287.3,13-Aug,0
12/08/2020 23:00,29.43,3859.1,13-Aug,1
13/08/2020 00:00,28.26,3834.7,13-Aug,2
13/08/2020 01:00,27.2,4020.5,13-Aug,3
13/08/2020 02:00,25.46,4069.2,13-Aug,4
13/08/2020 03:00,27.38,4008.2,13-Aug,5
13/08/2020 04:00,30.51,4406.1,13-Aug,6
13/08/2020 05:00,33.69,4467,13-Aug,7
13/08/2020 06:00,34.57,4190.6,13-Aug,8
13/08/2020 07:00,37.8,3298.7,13-Aug,9
13/08/2020 08:00,38.46,3328.1,13-Aug,10
13/08/2020 09:00,37.12,3424.3,13-Aug,11
13/08/2020 10:00,38.63,3425.6,13-Aug,12
13/08/2020 11:00,38.46,3553.8,13-Aug,13
