,Irradiation_W,Price,CONSUMPTION
4820,0.0,110.0,11875.614186634224
4821,0.0,95.0,7908.733578453984
4822,0.0,93.65,8121.468500659233
4823,0.0,82.1,4567.54391793624
4824,0.0,82.0,3541.4107637697425
4825,0.0,80.3,2778.067807621494
4826,0.0,80.4,3241.079108891743
4827,0.0,79.6,2853.150721340994
4828,0.0,82.0,2640.415799135744
4829,26.61,92.0,2903.205997153994
4830,185.43,96.0,3403.7587552839927
4831,331.12,111.0,4117.0464356192415
4832,574.38,113.35,5255.8039603649895
4833,753.06,96.0,5218.262503505239
4834,891.63,91.1,5318.373055131239
4835,966.96,88.0,6469.644398830236
4836,984.97,82.1,10599.204653402729
4837,945.47,82.0,12638.957142782474
4838,841.16,83.8,9222.68456854523
4839,683.86,103.6,5506.080339429988
4840,495.66,120.6,6306.964752437986
4841,293.78,128.0,5205.748684551989
4842,100.23,124.0,7020.252432773235
4843,0.0,116.0,13289.675728351473
4844,0.0,109.5,9297.767482264731
4845,0.0,90.5,6319.478571391237
4846,0.0,100.0,6544.727312549736
4847,0.0,86.9,5330.886874084489
4848,0.0,80.0,3191.023833078744
4849,0.0,77.5,2803.095445527994
4850,0.0,75.5,2702.9848939019944
4851,0.0,75.0,2690.4710749487444
4852,0.0,80.1,2765.553988668244
4853,25.4,93.0,2915.719816107244
4854,185.06,99.0,3115.9409193592437
4855,275.05,117.5,3478.841669003493
4856,564.62,116.0,6219.368019765237
4857,751.5,95.7,6231.881838718487
4858,890.13,93.0,6694.893139988736
4859,970.93,89.5,5894.008726980737
4860,984.48,81.1,12088.349108839477
4861,935.15,83.0,12363.653125810974
4862,836.35,85.2,7670.971018342234
4863,686.49,109.0,6669.865502082235
4864,497.03,128.0,6407.075304063987
4865,235.03,139.0,5944.064002793738
4866,107.35,131.0,8672.076534602233
4867,0.0,122.5,11850.586548727726
4868,0.0,114.5,10711.829023981976
4869,0.0,92.0,7758.567751014984
4870,0.0,97.0,5693.787623728738
4871,0.0,85.5,5068.09667606624
4872,0.0,83.5,3140.968557265743
4873,0.0,80.0,3466.3278500502424
4874,0.0,80.0,2765.553988668244
4875,0.0,77.5,2753.040169714994
4876,0.0,82.0,2740.526350761744
4877,25.46,87.5,2815.6092644812443
4878,180.2,96.45,3428.7863931904926
4879,339.74,117.0,3991.908246086742
4880,536.4,117.0,5418.483606757239
4881,754.22,102.5,5080.610495019489
4882,903.78,95.0,7958.7888542669825
4883,980.38,89.55,6369.533847204236
4884,994.0,83.5,8797.214724134732
4885,954.43,83.0,12226.001117325224
4886,843.51,82.0,8834.75618099448
4887,692.29,84.0,7333.097906604485
4888,503.34,102.9,5743.842899541737
4889,299.75,111.2,4792.79265909474
4890,106.32,103.0,5906.522545933987
4891,0.0,92.6,8271.634328098231
4892,0.0,91.4,10048.596619459728
4893,0.0,83.5,6532.213493596486
4894,0.0,97.0,6044.174554419737
4895,0.0,88.0,4942.95848653374
4896,0.0,84.7,3766.659504928242
4897,0.0,81.8,4066.9911598062417
4898,0.0,80.0,2565.3328854162446
4899,0.0,79.9,2515.2776096032444
4900,0.0,79.0,2590.3605233227445
4901,23.7,80.0,2790.581626574744
4902,174.72,82.0,3316.162022611243
4903,370.25,85.0,4292.239900964741
4904,575.75,99.4,6206.854200811987
4905,745.2,106.9,4567.54391793624
4906,875.01,107.5,4755.25120223499
4907,964.57,103.5,6344.506209297737
4908,982.59,92.0,9760.77878353498
4909,928.78,82.6,9873.403154114229
4910,830.04,78.6,7383.1531824174845
4911,637.94,89.4,5606.190891055988
4912,303.48,116.0,5268.317779318239
4913,100.38,124.0,4167.101711432241
4914,78.55,127.0,6181.826562905487
4915,0.0,113.0,7771.081569968233
4916,0.0,107.5,12864.205883940973
4917,0.0,95.0,8909.839094713981
4918,0.0,97.0,6619.810226269236
4919,0.0,93.4,5531.107977336488
4920,0.0,86.0,3291.1343847047438
4921,0.0,84.0,3090.9132814527434
4922,0.0,85.0,2690.4710749487444
4923,0.0,84.5,2702.9848939019944
4924,0.0,81.2,2590.3605233227445
4925,2.98,80.1,2602.8743422759944
4926,70.39,79.9,2978.288910873494
4927,58.64,86.0,4492.461004216741
4928,218.75,95.5,4842.84793490774
4929,133.17,104.4,6907.628062193985
4930,156.04,113.0,7408.180820323984
4931,480.66,112.4,5230.776322458489
4932,325.24,91.7,8184.037595425482
4933,543.5,86.0,8584.479801929481
4934,516.54,81.2,6995.224794866735
4935,640.58,100.4,6382.047666157487
4936,455.63,116.0,6019.146916513238
4937,284.03,121.5,3941.852970273742
4938,102.45,120.8,7195.445898118735
4939,0.0,112.5,6644.837864175736
4940,0.0,113.95,9660.66823190898
4941,0.0,89.5,6870.086605334235
4942,0.0,94.0,5180.721046645489
4943,0.0,88.0,5493.566520476738
4944,0.0,86.0,3128.4547383124936
4945,0.0,80.0,2890.692178200744
4946,0.0,82.5,2828.1230834344938
4947,0.0,80.6,2602.8743422759944
4948,0.0,82.5,2515.2776096032444
4949,5.96,89.0,2677.957255995494
4950,87.71,95.0,2702.9848939019944
4951,213.73,117.0,3616.493677489242
4952,460.09,120.0,5956.577821746988
4953,682.71,108.0,6231.881838718487
4954,877.49,105.0,6181.826562905487
4955,957.2,105.0,6795.003691614736
4956,922.61,92.0,9135.08783587248
4957,906.88,89.0,11600.310169662724
4958,632.94,85.0,6995.224794866735
4959,370.39,106.0,6131.771287092487
4960,352.79,125.0,5506.080339429988
4961,268.74,134.0,3929.339151320492
4962,86.48,127.9,5005.52758129999
4963,0.0,113.2,8359.231060770982
4964,0.0,106.0,13227.106633585225
4965,0.0,88.0,7132.876803352486
4966,0.0,94.0,5843.9534511677375
4967,0.0,84.0,4780.27884014149
4968,0.0,82.5,3165.9961951722435
4969,0.0,81.25,2878.178359247494
4970,0.0,80.0,2778.067807621494
4971,0.0,81.2,2552.8190664629947
4972,0.0,82.0,2515.2776096032444
4973,11.93,89.0,2790.581626574744
4974,82.93,102.5,2590.3605233227445
4975,152.93,124.0,3979.3944271334913
4976,167.97,129.0,4167.101711432241
4977,179.88,125.0,7633.429561482484
4978,124.23,124.0,5255.8039603649895
4979,227.6,120.6,4642.62683165574
4980,162.99,106.0,6757.462234754986
4981,148.09,95.0,12263.542574184974
4982,133.17,95.7,7408.180820323984
4983,204.73,112.0,6582.268769409487
4984,149.08,124.0,5944.064002793738
4985,87.46,126.05,4029.449702946492
4986,43.73,121.2,6544.727312549736
4987,0.0,105.0,12814.150608127971
4988,0.0,102.0,10861.994851420975
4989,0.0,90.0,8559.452164022981
4990,0.0,98.0,5994.119278606737
4991,0.0,95.0,3253.592927844993
4992,0.0,90.0,2890.692178200744
4993,0.0,86.5,2790.581626574744
4994,0.0,80.0,2728.0125318084943
4995,0.0,78.0,2515.2776096032444
4996,0.0,83.0,2565.3328854162446
4997,19.0,93.5,2452.7085148369947
4998,120.8,96.5,3478.841669003493
4999,63.61,117.5,5205.748684551989
5000,82.49,116.6,6094.229830232737
5001,109.33,102.8,6119.257468139237
5002,98.39,98.0,4454.919547356991
5003,105.35,96.0,5618.704710009238
5004,128.21,83.0,9472.96094761023
5005,150.07,78.0,9222.68456854523
5006,144.11,78.0,7746.053932061734
5007,397.48,81.3,8809.728543087982
5008,361.18,102.0,6331.992390344487
5009,156.85,107.5,4530.00246107649
5010,79.0,97.0,5430.997425710488
5011,0.0,89.0,12488.791315343473
5012,0.0,88.6,12751.581513361723
5013,0.0,86.0,7996.330311126732
5014,0.0,85.0,6494.672036736736
5015,0.0,64.0,4467.433366310241
5016,0.0,47.9,4167.101711432241
5017,0.0,39.5,2702.9848939019944
5018,0.0,35.0,3191.023833078744
5019,0.0,35.0,2815.6092644812443
5020,0.0,47.5,2778.067807621494
5021,8.94,85.0,2627.9019801824948
5022,88.53,87.0,3691.5765912087422
5023,101.37,102.5,5168.207227692239
5024,428.82,103.0,4755.25120223499
5025,614.45,99.0,5105.638132925989
5026,845.45,97.7,5931.550183840487
5027,943.92,94.0,6419.5891230172365
5028,962.99,86.0,7971.302673220233
5029,923.61,81.22,14528.543804723218
5030,816.03,86.47,6319.478571391237
5031,673.84,97.0,6657.351683128986
5032,480.21,100.0,6106.743649185987
5033,274.79,110.0,7520.805190903235
5034,95.94,112.5,7695.998656248734
5035,0.0,109.8,11913.155643493976
5036,0.0,109.4,9497.98858551673
5037,0.0,101.5,8359.231060770982
5038,0.0,100.0,5756.356718494988
5039,0.0,100.0,4429.891909450491
5040,0.0,95.2,3028.344186686493
5041,0.0,93.1,2790.581626574744
5042,0.0,87.0,2677.957255995494
5043,0.0,85.8,2677.957255995494
5044,0.0,87.0,2540.3052475097443
5045,16.81,100.0,2415.167057977245
5046,96.9,90.1,3328.675841564493
5047,333.57,125.3,4642.62683165574
5048,388.6,129.0,5768.870537448238
5049,315.04,123.0,4993.013762346739
5050,314.45,116.0,5155.693408738989
5051,678.73,114.0,5255.8039603649895
5052,272.32,96.2,8008.844130079983
5053,177.9,86.0,13715.14557276197
5054,397.36,85.0,6832.545148474485
5055,380.14,95.0,5343.400693037738
5056,247.81,115.0,6269.423295578237
5057,206.27,120.0,5418.483606757239
5058,51.98,107.5,7533.319009856484
5059,0.0,100.0,9560.55768028298
5060,0.0,97.0,12276.056393138224
5061,0.0,91.0,7370.639363464234
5062,0.0,100.0,6369.533847204236
5063,0.0,97.0,5155.693408738989
5064,0.0,87.0,4617.599193749241
5065,0.0,83.03,3241.079108891743
5066,0.0,77.0,2990.8027298267434
5067,0.0,79.6,2665.443437042245
5068,0.0,85.38,2765.553988668244
5069,11.86,95.0,3266.106746798243
5070,168.09,93.0,2890.692178200744
5071,312.97,97.0,4029.449702946492
5072,356.78,104.0,5969.091640700237
5073,747.84,115.0,5430.997425710488
5074,819.05,114.0,5618.704710009238
5075,316.3,112.5,4429.891909450491
5076,788.24,98.55,10636.746110262478
5077,624.24,93.0,8909.839094713981
5078,672.89,89.6,8196.551414378733
5079,436.82,106.0,5506.080339429988
5080,404.39,110.0,6244.395657671736
5081,176.73,121.35,4705.19592642199
5082,24.85,125.0,5180.721046645489
5083,0.0,115.1,7771.081569968233
5084,0.0,112.9,7533.319009856484
5085,0.0,105.0,7320.584087651235
5086,0.0,101.55,6019.146916513238
5087,0.0,100.0,5143.179589785739
5088,0.0,97.5,3466.3278500502424
5089,0.0,94.0,3491.3554879567423
5090,0.0,89.5,2815.6092644812443
5091,0.0,88.0,2765.553988668244
5092,0.0,81.2,2753.040169714994
5093,2.96,82.5,2978.288910873494
5094,165.04,84.0,2815.6092644812443
5095,263.42,93.6,3453.8140310969925
5096,512.59,100.0,4742.73738328174
5097,324.23,109.2,6019.146916513238
5098,144.11,111.0,5118.151951879238
5099,846.67,117.0,7120.362984399235
5100,985.7,98.6,8984.922008433481
5101,935.1,92.0,13489.896831603472
5102,830.48,82.0,5906.522545933987
5103,674.82,102.0,5868.981089074237
5104,398.62,104.1,5405.969787803989
5105,84.48,117.5,5055.582857112989
5106,52.96,121.9,6031.660735466488
5107,0.0,112.0,9060.00492215298
5108,0.0,114.6,11562.768712802976
5109,0.0,96.0,9735.75114562848
5110,0.0,104.6,7833.650664734484
5111,0.0,101.25,4942.95848653374
5112,0.0,96.0,5080.610495019489
5113,0.0,90.0,3829.228599694492
5114,0.0,89.0,2865.664540294244
5115,0.0,89.0,2853.150721340994
5116,0.0,90.5,2490.2499716967445
5117,2.96,94.0,2740.526350761744
5118,164.2,104.4,2940.747454013744
5119,365.45,132.9,3503.8693069099927
5120,564.42,132.4,4129.560254572491
5121,746.21,129.0,6194.340381858738
5122,869.83,130.0,6682.379321035485
5123,955.19,132.5,5969.091640700237
5124,985.43,116.8,10223.790084805229
5125,924.75,102.5,14365.864158330967
5126,829.11,102.4,7082.821527539485
5127,669.14,132.0,5230.776322458489
5128,484.2,155.0,5531.107977336488
5129,277.64,162.1,7345.611725557735
5130,89.59,160.0,6119.257468139237
5131,0.0,141.6,8772.18708622823
5132,0.0,134.0,13289.675728351473
5133,0.0,96.0,5818.925813261238
5134,0.0,104.0,5718.815261635238
5135,0.0,101.5,5193.234865598739
5136,0.0,91.6,4029.449702946492
5137,0.0,90.0,4029.449702946492
5138,0.0,87.9,2865.664540294244
5139,0.0,88.0,2815.6092644812443
5140,0.0,90.0,2665.443437042245
5141,2.96,95.0,2940.747454013744
5142,161.04,99.0,2552.8190664629947
5143,364.88,121.5,3203.5376520319933
5144,565.11,122.6,5706.301442681988
5145,744.85,115.9,7608.401923575983
5146,882.87,111.7,10161.220990038975
5147,954.94,107.0,7971.302673220233
5148,968.43,98.0,10912.050127233975
5149,923.41,89.0,16343.047552944468
5150,813.49,98.0,6131.771287092487
5151,660.22,131.7,5093.12431397274
5152,467.54,145.0,4755.25120223499
5153,242.04,156.0,4967.986124440239
5154,83.25,158.0,6156.798924998987
5155,0.0,139.0,7958.7888542669825
5156,0.0,128.0,11099.757411532726
5157,0.0,99.6,10148.707171085727
5158,0.0,104.8,7633.429561482484
5159,0.0,96.0,4605.08537479599
5160,0.0,92.0,3403.7587552839927
5161,0.0,90.0,2790.581626574744
5162,0.0,88.0,2765.553988668244
5163,0.0,88.5,2740.526350761744
5164,0.0,91.25,2652.929618088994
5165,1.97,100.0,2652.929618088994
5166,122.94,102.5,3291.1343847047438
5167,347.28,119.0,4555.030098982991
5168,542.75,119.4,6382.047666157487
5169,723.86,110.0,5180.721046645489
5170,867.15,106.0,4817.82029700124
5171,698.85,102.0,4755.25120223499
5172,961.5,88.5,10949.591584093729
5173,911.96,85.5,10974.619222000229
5174,807.67,87.0,9848.375516207729
5175,665.28,103.0,7408.180820323984
5176,475.17,120.0,5168.207227692239
5177,268.31,130.0,4767.76502118824
5178,84.32,130.0,5868.981089074237
5179,0.0,116.0,9210.17074959198
5180,0.0,110.0,10449.03882596373
5181,0.0,96.5,7182.9320791654845
5182,0.0,102.1,5593.677072102738
5183,0.0,100.05,4054.477340852992
5184,0.0,96.0,3591.4660395827423
5185,0.0,89.6,2953.2612729669936
5186,0.0,85.3,3303.648203657993
5187,0.0,82.2,2740.526350761744
5188,0.0,85.0,2740.526350761744
5189,1.97,97.3,2765.553988668244
5190,152.91,94.4,3516.383125863242
5191,352.44,118.5,4930.444667580489
5192,552.9,120.0,6106.743649185987
5193,734.52,108.6,6569.754950456237
5194,871.34,100.0,6144.285106045737
5195,946.75,99.0,5068.09667606624
5196,960.18,86.5,9510.50240446998
5197,905.04,82.5,10799.425756654726
5198,819.61,82.0,7946.275035313733
5199,667.13,88.0,6820.031329521236
5200,474.73,110.0,7946.275035313733
5201,224.24,115.1,3866.770056554242
5202,82.56,107.5,7483.263734043484
5203,0.0,100.0,11863.100367680974
5204,0.0,97.9,8008.844130079983
5205,0.0,90.0,8033.871767986483
5206,0.0,87.0,6044.174554419737
5207,0.0,76.3,4993.013762346739
5208,0.0,70.0,3403.7587552839927
5209,0.0,71.2,3666.5489533022414
5210,0.0,74.0,2965.7750919202435
5211,0.0,77.0,2803.095445527994
5212,0.0,84.5,2627.9019801824948
5213,1.97,100.0,2978.288910873494
5214,144.3,98.25,3028.344186686493
5215,297.09,120.0,4967.986124440239
5216,543.06,124.9,5005.52758129999
5217,717.78,112.5,4867.87557281424
5218,855.52,99.0,4504.974823169991
5219,961.19,98.0,5068.09667606624
5220,980.3,88.0,9485.47476656348
5221,923.98,76.0,10173.734808992229
5222,818.26,72.3,6419.5891230172365
5223,669.0,85.5,5456.0250636169885
5224,475.29,110.0,5255.8039603649895
5225,263.21,120.0,6169.312743952237
5226,80.4,112.5,6732.434596848486
5227,0.0,104.5,8133.9823196124835
5228,0.0,100.8,10799.425756654726
5229,0.0,90.0,7595.888104622734
5230,0.0,96.4,7120.362984399235
5231,0.0,73.3,4154.587892478991
5232,0.0,67.0,3754.145685974992
5233,0.0,58.0,3065.8856435462435
5234,0.0,58.3,3228.565289938493
5235,0.0,64.0,2715.498712855244
5236,0.0,74.0,2640.415799135744
5237,1.97,93.0,2728.0125318084943
5238,149.61,92.0,3053.3718245929936
5239,341.79,99.0,4592.57155584274
5240,538.48,113.6,6682.379321035485
5241,719.78,115.55,6782.489872661486
5242,854.21,118.0,7983.816492173484
5243,907.76,115.0,5881.494908027488
5244,951.95,94.4,11074.729773626226
5245,896.76,83.0,10836.967213514476
5246,775.6,80.0,6807.5175105679855
5247,620.83,89.25,6657.351683128986
5248,418.37,103.8,6181.826562905487
5249,188.71,120.0,4880.3893917674895
5250,67.42,118.4,5981.605459653487
5251,0.0,110.0,7846.164483687733
5252,0.0,112.0,8972.408189480231
5253,0.0,96.0,7921.247397407234
5254,0.0,120.0,5481.052701523488
5255,0.0,95.0,4117.0464356192415
5256,0.0,66.0,3053.3718245929936
5257,0.0,59.0,2677.957255995494
5258,0.0,46.0,2602.8743422759944
5259,0.0,35.65,2890.692178200744
5260,0.0,40.0,2652.929618088994
5261,0.0,58.0,2878.178359247494
5262,57.65,45.0,3090.9132814527434
5263,120.24,86.95,4054.477340852992
5264,302.3,106.4,6294.450933484736
5265,469.89,114.0,4655.14065060899
5266,404.77,113.6,6820.031329521236
5267,557.66,112.0,4780.27884014149
5268,669.42,95.25,6995.224794866735
5269,542.05,75.0,10161.220990038975
5270,433.92,80.0,5881.494908027488
5271,155.05,103.0,6119.257468139237
5272,45.72,102.5,6795.003691614736
5273,101.31,120.4,5430.997425710488
5274,15.9,122.5,4767.76502118824
5275,0.0,114.4,5393.455968850739
5276,0.0,109.2,8697.104172508733
5277,0.0,96.15,6394.561485110737
5278,0.0,115.7,5994.119278606737
5279,0.0,95.0,4680.1682885154905
5280,0.0,87.0,3128.4547383124936
5281,0.0,85.2,2978.288910873494
5282,0.0,87.0,3416.2725742372427
5283,0.0,87.0,3115.9409193592437
5284,0.0,95.0,2577.8467043694945
5285,0.0,111.5,2865.664540294244
5286,37.77,95.0,2940.747454013744
5287,103.36,119.0,3428.7863931904926
5288,175.96,126.0,4292.239900964741
5289,532.6,119.0,6394.561485110737
5290,577.18,113.9,4942.95848653374
5291,767.24,112.5,5568.649434196239
5292,901.14,99.0,8459.341612396982
5293,929.26,91.0,13064.426987192972
5294,816.69,85.0,7846.164483687733
5295,665.09,104.0,5380.942149897489
5296,469.96,125.0,5218.262503505239
5297,260.76,135.0,5130.665770832489
5298,73.35,133.0,4454.919547356991
5299,0.0,122.0,10186.24862794548
5300,0.0,114.4,11337.519971644477
5301,0.0,99.0,8071.413224846233
5302,0.0,110.0,4980.499943393489
5303,0.0,98.0,5243.290141411739
5304,0.0,92.5,3704.090410161992
5305,0.0,92.0,3253.592927844993
5306,0.0,91.1,2753.040169714994
5307,0.0,92.9,2577.8467043694945
5308,0.0,93.5,3103.4271004059933
5309,0.0,102.0,2965.7750919202435
5310,90.72,100.0,2803.095445527994
5311,224.36,122.0,3090.9132814527434
5312,551.38,124.6,5430.997425710488
5313,739.11,118.0,6882.600424287486
5314,874.04,115.0,7633.429561482484
5315,960.85,115.0,8922.352913667231
5316,974.32,100.1,11212.381782111976
5317,932.54,93.35,11262.437057924975
5318,814.37,94.0,7583.374285669484
5319,662.73,113.0,7120.362984399235
5320,467.52,136.0,7420.694639277234
5321,259.07,144.1,4479.947185263491
5322,71.18,147.0,6331.992390344487
5323,0.0,136.3,8446.827793443732
5324,0.0,127.5,10061.110438412978
5325,0.0,102.0,9573.07149923623
5326,0.0,112.0,5868.981089074237
5327,0.0,105.0,5143.179589785739
5328,0.0,97.4,3228.565289938493
5329,0.0,94.5,3366.217298424243
5330,0.0,94.0,2790.581626574744
5331,0.0,92.4,2753.040169714994
5332,0.0,96.7,2615.3881612292444
5333,0.0,104.0,2665.443437042245
5334,145.1,105.3,3366.217298424243
5335,342.71,125.6,4292.239900964741
5336,549.04,126.8,4379.836633637491
5337,733.48,112.5,4567.54391793624
5338,872.83,104.8,5255.8039603649895
5339,954.03,107.0,4980.499943393489
5340,973.12,94.8,8509.396888209982
5341,925.74,90.0,11612.823988615975
5342,812.04,85.5,8184.037595425482
5343,657.06,97.0,5305.859236177988
5344,459.92,117.5,5543.621796289738
5345,251.21,129.4,5568.649434196239
5346,66.68,129.6,5818.925813261238
5347,0.0,123.0,11825.558910821226
5348,0.0,113.6,10849.481032467727
5349,0.0,98.0,9598.09913714273
5350,0.0,109.7,7921.247397407234
5351,0.0,105.0,4892.90321072074
5352,0.0,99.1,3353.703479470993
5353,0.0,94.2,3328.675841564493
5354,0.0,90.0,2828.1230834344938
5355,0.0,90.8,2602.8743422759944
5356,0.0,95.0,2828.1230834344938
5357,0.0,105.8,2540.3052475097443
5358,89.62,104.9,3328.675841564493
5359,158.02,129.0,4655.14065060899
5360,162.0,127.0,5243.290141411739
5361,278.95,115.0,5743.842899541737
5362,279.47,100.9,5944.064002793738
5363,329.48,98.7,5418.483606757239
5364,340.53,91.0,7433.208458230484
5365,796.57,85.9,9560.55768028298
5366,720.95,85.0,8384.258698677482
5367,268.16,92.1,5981.605459653487
5368,449.17,110.0,7358.125544510985
5369,220.78,120.0,6857.572786380985
5370,51.94,120.0,7533.319009856484
5371,0.0,115.0,11650.365445475723
5372,0.0,106.0,8421.800155537232
5373,0.0,95.0,7733.540113108484
5374,0.0,117.5,6632.324045222486
5375,0.0,96.0,4867.87557281424
5376,0.0,86.6,3165.9961951722435
5377,0.0,76.6,2552.8190664629947
5378,0.0,75.0,2627.9019801824948
5379,0.0,78.0,2627.9019801824948
5380,0.0,90.0,2415.167057977245
5381,0.0,102.7,2853.150721340994
5382,89.48,111.0,3253.592927844993
5383,151.08,125.0,4667.65446956224
5384,308.08,118.4,5731.329080588488
5385,522.35,106.1,4867.87557281424
5386,831.82,99.0,4830.33411595449
5387,925.41,99.0,4517.48864212324
5388,943.38,89.76,8897.32527576073
5389,871.88,78.0,9222.68456854523
5390,755.08,80.7,7470.749915090234
5391,628.05,90.3,8459.341612396982
5392,241.65,108.5,8521.910707163232
5393,249.61,115.3,5155.693408738989
5394,60.9,120.0,5831.439632214488
5395,0.0,119.7,9560.55768028298
5396,0.0,118.27,10086.13807631948
5397,0.0,98.57,7608.401923575983
5398,0.0,117.85,6870.086605334235
5399,0.0,92.5,4930.444667580489
5400,0.0,73.0,3591.4660395827423
5401,0.0,67.0,3266.106746798243
5402,0.0,61.1,2778.067807621494
5403,0.0,68.0,3040.858005639744
5404,0.0,84.0,2627.9019801824948
5405,0.0,95.0,2765.553988668244
5406,107.58,98.7,3115.9409193592437
5407,326.6,103.3,4730.223564328489
5408,494.19,112.5,5806.411994307988
5409,733.2,115.0,6156.798924998987
5410,462.69,115.0,6119.257468139237
5411,686.03,117.3,4830.33411595449
5412,946.82,106.0,11024.674497813226
5413,929.17,99.4,11299.978514784723
5414,792.61,88.0,10999.646859906728
5415,303.04,107.5,6744.948415801736
5416,452.63,109.1,6094.229830232737
5417,237.14,125.0,6357.020028250987
5418,53.91,130.5,5405.969787803989
5419,0.0,125.0,9097.54637901273
5420,0.0,128.1,11838.072729774474
5421,0.0,104.4,7433.208458230484
5422,0.0,124.0,5581.163253149488
5423,0.0,121.6,5255.8039603649895
5424,0.0,111.4,2928.2336350604937
5425,0.0,98.0,3591.4660395827423
5426,0.0,89.0,2953.2612729669936
5427,0.0,85.0,2702.9848939019944
5428,0.0,85.0,2565.3328854162446
5429,0.0,95.0,2515.2776096032444
5430,43.73,85.0,3115.9409193592437
5431,156.1,105.0,3641.5213153957434
5432,219.15,112.3,4617.599193749241
5433,288.22,120.0,5506.080339429988
5434,201.76,122.0,4617.599193749241
5435,548.72,123.3,5118.151951879238
5436,908.46,108.9,11087.243592579476
5437,892.61,92.0,11925.669462447224
5438,418.2,82.0,6457.130579876986
5439,103.36,105.0,6494.672036736736
5440,219.42,115.0,5456.0250636169885
5441,211.78,116.2,6231.881838718487
5442,56.83,124.3,5806.411994307988
5443,0.0,119.0,9235.198387498482
5444,0.0,120.0,7608.401923575983
5445,0.0,97.0,9034.97728424648
5446,0.0,125.0,6657.351683128986
5447,0.0,100.3,5531.107977336488
5448,0.0,87.0,5543.621796289738
5449,0.0,78.0,3191.023833078744
5450,0.0,73.1,3040.858005639744
5451,0.0,75.2,2627.9019801824948
5452,0.0,81.45,2878.178359247494
5453,0.0,101.0,3103.4271004059933
5454,119.17,96.85,2903.205997153994
5455,307.68,112.0,3566.438401676243
5456,549.22,112.7,3966.880608180241
5457,686.83,107.5,5305.859236177988
5458,864.85,109.0,6206.854200811987
5459,947.17,113.9,6744.948415801736
5460,949.1,102.0,7921.247397407234
5461,910.95,95.0,12088.349108839477
5462,797.06,85.0,9648.15441295573
5463,643.21,100.0,6269.423295578237
5464,448.86,117.0,6031.660735466488
5465,237.34,132.5,4767.76502118824
5466,54.22,130.0,7846.164483687733
5467,0.0,125.0,11012.160678859977
5468,0.0,122.9,11537.741074896476
5469,0.0,98.0,7095.335346492735
5470,0.0,119.9,6832.545148474485
5471,0.0,111.3,3916.825332367242
5472,0.0,93.0,4292.239900964741
5473,0.0,79.0,2928.2336350604937
5474,0.0,71.0,2665.443437042245
5475,0.0,71.0,2552.8190664629947
5476,0.0,80.0,2702.9848939019944
5477,0.0,99.0,2677.957255995494
5478,22.85,104.0,2690.4710749487444
5479,314.26,108.0,3441.300212143743
5480,231.4,110.5,7070.307708586235
5481,437.84,105.5,8859.783818900982
5482,792.08,107.5,6895.114243240736
5483,571.5,111.0,6532.213493596486
5484,550.86,108.0,8033.871767986483
5485,277.39,99.5,15291.886760871468
5486,411.13,100.0,7095.335346492735
5487,637.52,102.8,7007.738613819985
5488,441.18,113.35,6707.406958941986
5489,225.71,126.0,6407.075304063987
5490,49.79,129.4,6407.075304063987
5491,0.0,126.6,9510.50240446998
5492,0.0,124.8,9397.878033890727
5493,0.0,99.0,9573.07149923623
5494,0.0,118.0,6094.229830232737
5495,0.0,108.8,4817.82029700124
5496,0.0,106.0,3566.438401676243
5497,0.0,99.5,3291.1343847047438
5498,0.0,96.0,2728.0125318084943
5499,0.0,94.0,2865.664540294244
5500,0.0,99.8,2753.040169714994
5501,0.0,105.0,2778.067807621494
5502,43.73,107.6,3040.858005639744
5503,39.75,117.5,5506.080339429988
5504,45.72,118.9,7295.556449744734
5505,113.3,113.2,5631.218528962489
5506,82.49,105.0,4842.84793490774
5507,78.52,110.0,5443.511244663739
5508,241.51,104.0,8471.855431350232
5509,459.03,99.0,8697.104172508733
5510,473.05,96.0,7082.821527539485
5511,186.85,108.8,6644.837864175736
5512,423.89,130.0,5243.290141411739
5513,212.01,139.6,4942.95848653374
5514,44.15,141.0,5919.036364887237
5515,0.0,139.0,9623.12677504923
5516,0.0,132.0,8722.131810415232
5517,0.0,107.0,7946.275035313733
5518,0.0,107.2,6644.837864175736
5519,0.0,98.0,4167.101711432241
5520,0.0,96.0,3191.023833078744
5521,0.0,92.0,3128.4547383124936
5522,0.0,96.5,3040.858005639744
5523,0.0,97.0,2702.9848939019944
5524,0.0,99.2,2753.040169714994
5525,0.0,108.0,2640.415799135744
5526,126.44,108.0,3228.565289938493
5527,325.59,141.1,4404.864271543991
5528,529.22,147.7,5981.605459653487
5529,701.43,139.8,5668.7599858222375
5530,836.27,135.0,5856.467270120987
5531,920.9,141.6,6807.5175105679855
5532,937.78,126.8,8146.496138565732
5533,889.27,111.1,10061.110438412978
5534,780.01,125.0,6344.506209297737
5535,624.05,150.0,6294.450933484736
5536,434.27,170.0,4417.37809049724
5537,225.93,187.5,4129.560254572491
5538,39.56,180.0,7858.678302640983
5539,0.0,166.9,8496.883069256732
5540,0.0,150.4,9235.198387498482
5541,0.0,122.7,8459.341612396982
5542,0.0,111.95,6269.423295578237
5543,0.0,97.7,4016.9358839932415
5544,0.0,98.0,4092.018797712741
5545,0.0,92.0,2840.636902387744
5546,0.0,93.85,2953.2612729669936
5547,0.0,92.0,2515.2776096032444
5548,0.0,98.0,2815.6092644812443
